target,run_id,n_features,features
us_spr_10_30,L8W_F2W_R63d_T0bp_S0.0,80,"z60_cd_base_spread,fgn_kospi_cum20,z60_cd_91d,ret20_kospi,ret20_usdkrw,z60_tedrate,d20_yh_gold,z252_cd_91d,z60_sp500,d20_usdkrw_range,z60_sp_indfin_1y,d20_us_bei_5y5y,z60_brent,vol20_kospi,z252_cd_base_spread,d20_wti,d20_vixcls,d20_cd_base_spread,z60_us_ffr,lvl_yh_gold,z60_sp_corp_aa_3y,z60_slope_30y10y,z60_sp_kepco_5y,z60_yh_dxy,z60_slope_10y3y ..."
us_spr_2_10,L8W_F2W_R63d_T0bp_S0.0,80,"vol20_ktb_3y,z60_us_ig_oas_xl,d5_brent,z60_cd_base_spread,z60_sp_indfin_1y,z60_us_bei_10y,z60_sp_kepco_5y,d20_sp_corp_aa_3y,z60_wti,lvl_wti,z60_us_30y,us_ism_mfg_lvl,lvl_usdkrw,d20_usdkrw_range,d20_sp_corp_bbb_3y,bfly_3_5_10,z252_bfly_3_5_10,z60_us_10y_xl,vol20_kospi,kr_sent_csi_total_mom,lvl_yh_gold,ret20_jpykrw,z60_ktb_1y,vol20_ktb_10y,sp_kepco_5y ..."
us_spr_5_30,L8W_F2W_R63d_T0bp_S0.0,80,"kr_growth_ip_total_yoy,z60_us_spr_10_30,lvl_vixcls,z60_sp_indfin_1y,z252_us_spr_10_30,z60_cd_base_spread,fgn_kospi_cum20,z60_us_spr_5_30,d20_vixcls,z60_kospi,vol20_kospi,vol20_ktb_5y,ret20_kospi,z60_ktb_1y,z60_us_ig_oas_xl,d5_yh_gold,d20_sp_corp_bbb_3y,d20_sp_indfin_1y,z60_us_bei_5y5y,z60_tedrate,d20_usdkrw_range,d5_bfly_3_5_10,d60_bfly_3_5_10,d5_dxy_broad,us_ism_mfg_yoy ..."
ktb_10y,L8W_F2W_R63d_T10bp_S0.0,80,"d60_ktb_10y,d20_bfly_3_5_10,vol20_ktb_5y,d20_sp_indfin_1y,z60_ktb3y_base_spread,z60_sp_kepco_5y,kr_sent_csi_total_lvl,d60_slope_30y10y,z252_slope_10y3y,d5_yh_dxy,z60_kospi,vol20_ktb_10y,z60_ktb_1y,z60_us_10y3m,d5_dxy_broad,vol20_kospi,fgn_kospi_cum20,z60_cd_base_spread,z60_sp_indfin_1y,z252_ktb3y_base_spread,d5_us_spr_5_30,d5_slope_10y3y,z60_us_ffr,z60_us_bei_10y,ret20_jpykrw ..."
ktb_30y,L8W_F2W_R63d_T10bp_S0.0,80,"z60_us_ffr,d5_yh_gold,lvl_us_real_10y,ret20_usdkrw,z60_kospi,z60_ktb_10y,d60_bfly_3_5_10,usdkrw_range,d5_slope_10y3y,lvl_ktb_5y,z252_slope_10y3y,d20_usdkrw_range,z60_us_bei_10y,d5_vixcls,z252_us_spr_10_30,z60_cd_91d,d20_yh_dxy,z252_cd_91d,z60_slope_10y3y,d5_bfly_3_5_10,kr_sent_csi_total_yoy,lvl_us_5y,ret20_kospi,d20_ktb_1y,d20_bfly_3_5_10 ..."
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,80,"z60_cd_base_spread,z60_sp_kepco_5y,d20_vixcls,d20_brent,z60_us_ffr,lvl_us_bei_5y5y,vol20_ktb_3y,d60_ktb_30y,z252_bfly_3_5_10,z60_slope_10y3y,d20_slope_10y3y,z60_sp_corp_aa_3y,lvl_usdkrw,ret20_eurkrw,z60_wti,z60_eurkrw,lvl_ktb_5y,z60_us_ig_oas_xl,vol20_ktb_10y,z60_usdkrw,z60_ktb_1y,lvl_us_spr_5_30,d20_us_ig_oas_xl,z252_cd_91d,z252_slope_10y3y ..."
ktb_5y,L8W_F2W_R63d_T10bp_S0.0,80,"z60_ktb_10y,z60_usdkrw,z252_ktb_10y,vol20_ktb_10y,d60_ktb_5y,lvl_us_ffr,fgn_kospi_cum20,d60_ktb_3y,z60_sp_corp_aa_3y,ret20_usdkrw,z252_us_spr_10_30,z60_ktb_1y,z60_ktb_5y,d20_us_ig_oas_xl,z60_vol_kospi,kr_sent_csi_total_lvl,d60_ktb_20y,z60_dxy_broad,d5_yh_dxy,d60_ktb_10y,d60_ktb3y_base_spread,d5_us_10y3m,us_indpro_yoy,d5_us_spr_5_30,z60_us_ig_oas_xl ..."
spread_ktb_3_10,L8W_F2W_R63d_T10bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
spread_ktb_5_30,L8W_F2W_R63d_T10bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
us_10y_xl,L8W_F2W_R63d_T10bp_S0.0,80,"lvl_usdkrw,d5_yh_gold,z60_cd_base_spread,vol20_ktb_3y,d20_sp_kepco_5y,z60_sp_corp_aa_3y,vol20_kospi,z60_tedrate,z252_cd_base_spread,vol20_ktb_10y,d20_bfly_3_5_10,z252_cd_91d,z252_bfly_3_5_10,d5_us_spr_2_10,d20_yh_gold,d20_sp_indfin_1y,z60_us_bei_10y,z60_sp_indfin_1y,z60_wti,kr_growth_cli_lead_mom,z252_ktb_1y,z252_slope_10y3y,z60_sp_kepco_5y,kr_price_imp_price_mom,d20_us_spr_5_30 ..."
us_ig_oas_xl,L8W_F2W_R63d_T10bp_S0.0,80,"z60_cd_base_spread,z60_kospi,usdkrw_range,z60_yh_gold,d20_sp_indfin_1y,ret20_eurkrw,lvl_yh_gold,slope_10y3y,d20_dxy_broad,d5_us_spr_5_30,z60_cd_91d,d5_wti,lvl_brent,d5_us_spr_2_10,d5_yh_dxy,d5_slope_10y3y,vol20_ktb_10y,z60_us_spr_5_30,d20_usdkrw_range,z60_ktb_1y,d5_bfly_3_5_10,z60_us_ffr,d20_wti,d60_ktb_20y,z60_us_2y ..."
us_spr_10_30,L8W_F2W_R63d_T10bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
us_spr_2_10,L8W_F2W_R63d_T10bp_S0.0,80,"z60_usdkrw,vol20_ktb_3y,z60_us_ig_oas_xl,z60_sp_indfin_1y,d20_us_ffr,vol20_kospi,d60_bfly_3_5_10,d5_brent,kr_sent_csi_total_mom,d20_usdkrw_range,fgn_kospi_z60,ret20_eurkrw,bfly_3_5_10,sp_corp_bbb_3y,z60_wti,z252_ktb3y_base_spread,z60_vol_kospi,z252_us_spr_5_30,kr_price_imp_price_mom,z252_slope_30y5y,d20_wti,ret1_sp500,d20_sp_corp_aa_3y,z60_yh_gold,lvl_jpykrw ..."
us_spr_5_30,L8W_F2W_R63d_T10bp_S0.0,80,"z60_cd_base_spread,d5_dxy_broad,vol20_ktb_5y,z60_sp_kepco_5y,d20_ktb_1y,z60_us_bei_5y5y,z60_sp_corp_aa_3y,d20_sp_corp_bbb_3y,ret20_kospi,vol20_kospi,z60_tedrate,z60_us_2y,d20_us_spr_5_30,z60_us_spr_10_30,z252_cd_base_spread,vol20_ktb_3y,d20_sp_indfin_1y,z60_sp_indfin_1y,fgn_kospi_cum20,z252_slope_10y3y,d5_vixcls,d5_slope_10y3y,d20_yh_dxy,d20_us_spr_2_10,d20_slope_10y3y ..."
ktb_10y,L8W_F4W_R63d_T0bp_S0.0,80,"vol20_kospi,d20_usdkrw_range,d20_sp_indfin_1y,ret20_jpykrw,z60_sp_kepco_5y,vol20_ktb_5y,z60_us_ffr,d20_yh_gold,z60_sp_indfin_1y,d60_slope_10y3y,z60_us_ig_oas_xl,d20_us_spr_10_30,fgn_kospi_cum20,d60_bfly_3_5_10,d60_ktb_1y,sp_kepco_5y,d20_sp_corp_bbb_3y,z60_us_spr_10_30,d20_us_ig_oas_xl,z60_ktb_1y,z60_cd_base_spread,z60_bfly_3_5_10,ret20_kospi,z60_brent,z60_usdkrw ..."
ktb_30y,L8W_F4W_R63d_T0bp_S0.0,80,"z60_us_ffr,z60_us_ig_oas_xl,kr_growth_ip_total_mom,us_indpro_lvl,d60_slope_30y10y,z60_sp_corp_bbb_3y,z60_sp500,z60_cd_base_spread,d20_sp_corp_bbb_3y,kr_price_ppi_total_mom,z60_jpykrw,z252_us_spr_10_30,ret20_usdkrw,vol20_ktb_3y,d20_yh_dxy,lvl_tedrate,us_cpi_core_yoy,slope_10y3y,d60_bfly_3_5_10,sp_kepco_5y,d60_ktb_3y,z252_cd_base_spread,lvl_us_real_10y,kr_sent_csi_total_yoy,vol20_kospi ..."
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,80,"d20_usdkrw_range,ret20_kospi,kr_sent_csi_total_mom,z60_jpykrw,z60_cd_base_spread,z60_sp_corp_bbb_3y,z60_tedrate,z60_sp500,vol20_ktb_3y,z60_sp_indfin_1y,z60_slope_10y3y,d60_ktb3y_base_spread,d20_sp_indfin_1y,z60_kospi,d60_bfly_3_5_10,d5_vixcls,sp_kepco_5y,slope_30y5y,sp_indfin_1y,z60_us_ffr,z60_yh_dxy,z60_bfly_3_5_10,z252_ktb3y_base_spread,z60_sp_kepco_5y,lvl_usdkrw ..."
ktb_5y,L8W_F4W_R63d_T0bp_S0.0,80,"z60_ktb_5y,ret20_usdkrw,d20_yh_gold,kr_sent_csi_total_mom,z60_tedrate,d60_bfly_3_5_10,z252_cd_base_spread,us_indpro_lvl,d60_ktb_5y,z60_bfly_3_5_10,z60_yh_gold,d20_usdkrw_range,z60_cd_91d,z60_ktb_1y,z60_sp_corp_bbb_3y,kr_price_ppi_total_mom,z60_sp_indfin_1y,z252_us_spr_2_10,fgn_kospi_cum20,z60_ktb_10y,sp_kepco_5y,d60_ktb3y_base_spread,lvl_us_10y3m,z252_ktb_1y,z60_us_ffr ..."
spread_aa_3y,L8W_F4W_R63d_T0bp_S0.0,80,"z60_sp_corp_aa_3y,fgn_kospi_cum20,z60_sp_corp_bbb_3y,d20_usdkrw_range,d20_yh_gold,kr_sent_csi_total_mom,z60_eurkrw,vol20_ktb_3y,z60_sp_indfin_1y,z60_wti,z252_cd_base_spread,lvl_us_ig_oas_xl,sp_indfin_1y,lvl_yh_gold,d20_sp_corp_aa_3y,z252_cd_91d,d5_yh_gold,vol20_ktb_10y,lvl_cd_91d,lvl_us_2y,z60_yh_gold,z252_ktb_20y,lvl_usdkrw,z252_us_spr_10_30,vol20_kospi ..."
spread_bbb_3y,L8W_F4W_R63d_T0bp_S0.0,80,"z60_sp_corp_bbb_3y,d60_ktb3y_base_spread,d20_us_ig_oas_xl,lvl_us_real_10y,sp_corp_aa_3y,us_indpro_lvl,vol20_kospi,z60_cd_base_spread,z60_us_ig_oas_xl,lvl_dxy_broad,z60_sp500,d20_yh_gold,d20_sp_corp_bbb_3y,lvl_jpykrw,lvl_wti,z60_us_2y,z60_vixcls,lvl_tedrate,lvl_yh_gold,cd_base_spread,lvl_yh_sp500,kr_growth_ip_total_lvl,d20_sp_kepco_5y,z60_us_ffr,d60_ktb_10y ..."
spread_kepco_5y,L8W_F4W_R63d_T0bp_S0.0,80,"d60_ktb_3y,z60_sp_corp_aa_3y,z60_us_ig_oas_xl,z60_sp_indfin_1y,z252_us_spr_2_10,d60_ktb_5y,z60_sp_corp_bbb_3y,bfly_3_5_10,d20_sp_kepco_5y,z252_bfly_3_5_10,sp_kepco_5y,z60_kospi,z60_cd_base_spread,z60_wti,fgn_kospi_cum20,z60_tedrate,d20_usdkrw_range,sp_indfin_1y,z60_yh_gold,kr_sent_csi_total_lvl,vol20_ktb_10y,z60_us_ffr,z60_brent,d20_sp_corp_aa_3y,d20_sp_indfin_1y ..."
spread_ktb_10_30,L8W_F4W_R63d_T0bp_S0.0,80,"z60_slope_30y10y,d60_slope_30y10y,z252_cd_91d,d20_usdkrw_range,z60_brent,z60_slope_10y3y,z60_cd_base_spread,z252_slope_10y3y,kr_price_imp_price_mom,d60_bfly_3_5_10,kr_price_ppi_total_mom,z60_cd_91d,z60_us_spr_10_30,z252_slope_30y5y,z252_cd_base_spread,z60_us_ffr,ret20_kospi,z60_kospi,d20_slope_10y3y,d20_brent,z252_slope_30y10y,z60_tedrate,d5_ktb_1y,z60_ktb_1y,d20_slope_30y5y ..."
spread_ktb_3_10,L8W_F4W_R63d_T0bp_S0.0,80,"z60_sp_kepco_5y,d60_ktb_30y,z60_us_ffr,z252_cd_base_spread,z60_sp_corp_bbb_3y,d20_sp_corp_aa_3y,d20_sp_corp_bbb_3y,ret20_kospi,d60_slope_10y3y,d60_bfly_3_5_10,fgn_kospi_cum20,lvl_usdkrw,vol20_ktb_10y,d20_dxy_broad,z60_dxy_broad,z252_us_spr_10_30,z252_slope_30y5y,vol20_ktb_5y,z60_us_bei_5y5y,us_unrate_yoy,d20_slope_10y3y,lvl_us_ig_oas_xl,d60_ktb_20y,vol20_ktb_3y,kr_price_imp_price_lvl ..."
spread_ktb_5_30,L8W_F4W_R63d_T0bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
us_10y_xl,L8W_F4W_R63d_T0bp_S0.0,80,"lvl_usdkrw,z60_sp_corp_bbb_3y,z60_sp_indfin_1y,z252_cd_base_spread,z60_sp_corp_aa_3y,lvl_brent,d20_dxy_broad,vol20_ktb_3y,sp_kepco_5y,d20_sp_indfin_1y,vol20_ktb_10y,z60_us_bei_10y,z60_cd_91d,ret20_eurkrw,fgn_kospi_cum20,z252_us_spr_10_30,d20_sp_corp_aa_3y,d20_usdkrw_range,z252_us_spr_2_10,d20_yh_dxy,lvl_wti,lvl_us_spr_10_30,d60_cd_91d,vol20_ktb_5y,z60_sp_kepco_5y ..."
us_ig_oas_xl,L8W_F4W_R63d_T0bp_S0.0,80,"z252_cd_base_spread,ret20_kospi,lvl_us_ig_oas_xl,fgn_kospi_cum20,z60_tedrate,z60_sp_kepco_5y,vol20_ktb_3y,vol20_ktb_10y,ret20_jpykrw,d20_usdkrw_range,d20_dxy_broad,z60_cd_base_spread,sp_corp_bbb_3y,z60_yh_gold,d20_brent,z60_dxy_broad,z252_us_spr_5_30,lvl_yh_dxy,d60_slope_30y10y,kr_price_cpi_total_lvl,d20_us_spr_5_30,z252_us_spr_10_30,d60_slope_10y3y,z60_sp_corp_bbb_3y,z60_us_bei_10y ..."
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,80,"z252_cd_91d,vol20_kospi,z60_sp500,d20_yh_gold,z60_sp_corp_aa_3y,z252_cd_base_spread,z60_cd_91d,z60_eurkrw,z60_usdkrw,z60_us_spr_5_30,z252_us_spr_10_30,z60_sp_indfin_1y,z60_yh_gold,fgn_kospi_cum20,d20_dxy_broad,z60_cd_base_spread,z60_us_ig_oas_xl,vol20_ktb_10y,z60_us_ffr,d20_usdkrw_range,z60_wti,lvl_yh_gold,ret20_kospi,kr_price_cpi_total_mom,kr_price_imp_price_mom ..."
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,80,"z60_sp_corp_bbb_3y,sp_kepco_5y,z60_sp_indfin_1y,lvl_us_ig_oas_xl,d60_slope_10y3y,us_ism_mfg_lvl,vol20_kospi,d20_usdkrw_range,z60_sp500,kr_sent_csi_total_yoy,lvl_usdkrw,z252_cd_91d,vol20_ktb_10y,d20_yh_dxy,d20_dxy_broad,d20_us_spr_5_30,d20_us_real_10y,lvl_us_spr_10_30,z60_jpykrw,vol20_ktb_5y,z60_sp_kepco_5y,z60_us_real_10y,lvl_brent,d20_slope_30y5y,z252_us_spr_5_30 ..."
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,80,"ret20_kospi,z60_us_bei_10y,z60_us_spr_5_30,z60_us_spr_10_30,z60_cd_base_spread,fgn_kospi_cum20,z60_sp500,z60_sp_corp_aa_3y,z60_us_real_10y,z60_us_ig_oas_xl,z60_eurkrw,z252_ktb_5y,d20_yh_dxy,z252_cd_91d,z252_bfly_3_5_10,vol20_kospi,z252_cd_base_spread,z60_sp_corp_bbb_3y,z60_sp_indfin_1y,sp_indfin_1y,z252_us_spr_5_30,z252_slope_10y3y,lvl_us_spr_10_30,z252_us_spr_10_30,z60_sp_kepco_5y ..."
ktb_10y,L8W_F4W_R63d_T10bp_S0.0,80,"d60_ktb_10y,d20_usdkrw_range,vol20_ktb_5y,z60_sp_kepco_5y,d20_sp_indfin_1y,fgn_kospi_cum20,d20_us_spr_5_30,z60_yh_gold,z60_brent,z60_usdkrw,z60_jpykrw,d20_us_ig_oas_xl,sp_kepco_5y,z60_us_spr_10_30,vol20_ktb_10y,lvl_cd_91d,z60_us_bei_10y,d60_ktb_3y,z252_ktb3y_base_spread,d60_bfly_3_5_10,z60_ktb3y_base_spread,ret20_jpykrw,kr_sent_csi_total_lvl,lvl_us_ig_oas_xl,ret20_kospi ..."
ktb_30y,L8W_F4W_R63d_T10bp_S0.0,80,"z60_us_ffr,us_indpro_lvl,z60_us_ig_oas_xl,z60_kospi,d20_sp_indfin_1y,kr_price_ppi_total_mom,lvl_us_real_10y,fgn_kospi_cum20,z60_jpykrw,kr_growth_ip_total_mom,kr_price_cpi_total_mom,z60_sp_corp_aa_3y,z60_slope_10y3y,ret20_usdkrw,slope_30y5y,d60_bfly_3_5_10,d20_ktb_5y,z60_yh_gold,d5_bfly_3_5_10,z60_sp_indfin_1y,z60_vixcls,z60_brent,d20_yh_dxy,d60_ktb3y_base_spread,d20_yh_gold ..."
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,80,"z252_us_spr_2_10,vol20_ktb_3y,d20_us_ig_oas_xl,ret20_eurkrw,ret20_kospi,z60_tedrate,ret20_usdkrw,z252_slope_10y3y,z60_sp_corp_bbb_3y,z252_ktb_20y,z60_sp_indfin_1y,z252_cd_91d,z252_ktb3y_base_spread,z60_sp500,z60_yh_gold,z60_jpykrw,z60_ktb_1y,z60_us_2y,us_ism_mfg_yoy,d60_ktb_3y,lvl_wti,d5_ktb_1y,z60_ktb3y_base_spread,z60_ktb_3y,z60_slope_10y3y ..."
ktb_5y,L8W_F4W_R63d_T10bp_S0.0,80,"z60_ktb_5y,z60_tedrate,z60_ktb3y_base_spread,kr_sent_csi_total_mom,us_indpro_yoy,ret20_usdkrw,d60_bfly_3_5_10,z60_dxy_broad,lvl_us_spr_5_30,z60_ktb_1y,z60_usdkrw,z60_sp_corp_aa_3y,d20_yh_gold,z60_ktb_3y,kr_price_cpi_total_mom,z252_us_spr_2_10,kr_price_imp_price_mom,z60_bfly_3_5_10,vol20_ktb_10y,z60_sp_indfin_1y,lvl_us_ffr,lvl_vixcls,kr_growth_ip_total_yoy,z60_us_spr_5_30,slope_30y5y ..."
spread_aa_3y,L8W_F4W_R63d_T10bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
spread_bbb_3y,L8W_F4W_R63d_T10bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
spread_ktb_10_30,L8W_F4W_R63d_T10bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
spread_ktb_3_10,L8W_F4W_R63d_T10bp_S0.0,80,"z60_wti,vol20_ktb_5y,z60_us_bei_10y,kr_sent_csi_total_lvl,lvl_usdkrw,d60_slope_30y5y,z252_cd_base_spread,d20_bfly_3_5_10,z252_ktb3y_base_spread,d60_bfly_3_5_10,z60_sp_kepco_5y,d20_us_bei_10y,d5_yh_gold,sp_kepco_5y,z60_dxy_broad,lvl_us_ig_oas_xl,d20_dxy_broad,kr_growth_cli_lead_yoy,kr_price_ppi_total_lvl,z252_cd_91d,z252_slope_30y5y,z60_sp_corp_bbb_3y,lvl_ktb_30y,z60_cd_91d,z60_brent ..."
spread_ktb_5_30,L8W_F4W_R63d_T10bp_S0.0,285,"lvl_ktb_1y,lvl_ktb_3y,lvl_ktb_5y,lvl_ktb_10y,lvl_ktb_20y,lvl_ktb_30y,lvl_cd_91d,slope_10y2y,slope_30y10y,slope_30y5y,slope_10y3y,bfly_3_5_10,ktb3y_base_spread,cd_base_spread,d5_ktb_1y,d20_ktb_1y,d60_ktb_1y,z20_ktb_1y,z60_ktb_1y,z252_ktb_1y,d5_ktb_3y,d20_ktb_3y,d60_ktb_3y,z20_ktb_3y,z60_ktb_3y ..."
us_10y_xl,L8W_F4W_R63d_T10bp_S0.0,80,"lvl_usdkrw,d20_sp_corp_aa_3y,lvl_brent,d20_dxy_broad,z60_sp_indfin_1y,z60_sp_corp_aa_3y,lvl_us_spr_10_30,kr_price_imp_price_mom,z252_cd_base_spread,z60_kospi,z60_jpykrw,us_pce_core_yoy,d20_sp_indfin_1y,fgn_kospi_cum20,d60_cd_91d,z60_cd_91d,z60_us_bei_10y,z60_cd_base_spread,z60_sp_corp_bbb_3y,kr_growth_ip_total_mom,vol20_ktb_10y,z60_wti,vol20_ktb_5y,lvl_yh_dxy,vol20_kospi ..."
us_ig_oas_xl,L8W_F4W_R63d_T10bp_S0.0,80,"z60_cd_base_spread,z60_sp_kepco_5y,z60_yh_gold,z60_us_bei_5y5y,z252_us_spr_5_30,ret20_kospi,z60_us_spr_10_30,z252_us_spr_10_30,d20_us_ig_oas_xl,z60_jpykrw,d5_bfly_3_5_10,d20_brent,z60_cd_91d,lvl_us_bei_10y,z60_sp_indfin_1y,d20_dxy_broad,ret20_jpykrw,z252_cd_base_spread,vol20_ktb_10y,d20_slope_10y3y,d20_vixcls,d20_yh_gold,lvl_jpykrw,lvl_brent,z252_ktb3y_base_spread ..."
us_spr_10_30,L8W_F4W_R63d_T10bp_S0.0,80,"z252_us_spr_5_30,d60_cd_91d,lvl_usdkrw,ret20_jpykrw,z60_us_spr_10_30,z60_us_spr_5_30,z60_yh_dxy,d20_ktb_5y,d60_cd_base_spread,lvl_us_real_10y,z60_sp_indfin_1y,d20_yh_gold,d20_sp_indfin_1y,d20_us_2y,kr_growth_cli_lead_mom,z60_bfly_3_5_10,kr_price_ppi_total_lvl,kr_price_ppi_total_mom,lvl_ktb_10y,z60_ktb_3y,z60_ktb_20y,z60_us_real_10y,kr_growth_ip_total_mom,z252_ktb_20y,lvl_us_ffr ..."
us_spr_2_10,L8W_F4W_R63d_T10bp_S0.0,80,"sp_kepco_5y,z60_sp500,z60_jpykrw,z60_cd_91d,us_ism_mfg_lvl,d60_slope_10y3y,z252_us_spr_5_30,kr_sent_csi_total_yoy,kr_price_imp_price_mom,d20_brent,d20_sp_kepco_5y,kr_sent_csi_total_lvl,z252_cd_91d,z60_sp_corp_bbb_3y,d20_usdkrw_range,ret20_usdkrw,d5_yh_gold,z60_us_spr_2_10,d20_us_spr_5_30,z252_us_spr_10_30,z60_us_bei_10y,z60_us_real_10y,z60_us_ig_oas_xl,vol20_kospi,z252_bfly_3_5_10 ..."
us_spr_5_30,L8W_F4W_R63d_T10bp_S0.0,80,"z252_cd_base_spread,sp_indfin_1y,z60_us_bei_10y,z252_cd_91d,z60_cd_base_spread,kr_price_ppi_total_mom,z60_us_spr_10_30,d20_sp_corp_bbb_3y,z60_us_spr_5_30,z252_us_spr_5_30,vol20_kospi,bfly_3_5_10,z60_sp_indfin_1y,d20_wti,kr_sent_csi_total_lvl,sp_corp_bbb_3y,d20_dxy_broad,us_ism_mfg_yoy,z60_us_ffr,z60_us_bei_5y5y,z60_kospi,d20_sp_indfin_1y,z60_us_10y3m,d20_yh_dxy,lvl_us_ig_oas_xl ..."
