target,run_id,direction,model,year,n,accuracy,auc,hit@60,cov@60
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2020,249,0.3253012048192771,0.283695652173913,0.32489451476793246,0.9518072289156626
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2021,249,0.46987951807228917,0.4324935400516796,0.452991452991453,0.9397590361445783
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2022,247,0.7692307692307693,0.7876767676767676,0.7708333333333334,0.97165991902834
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2023,246,0.6666666666666666,0.46192002442002444,0.6709401709401709,0.9512195121951219
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2024,245,0.5387755102040817,0.5588235294117647,0.5540540540540541,0.9061224489795918
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2025,243,0.48559670781893005,0.3567206192821956,0.47297297297297297,0.9135802469135802
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2026,76,0.5394736842105263,0.5006944444444446,0.5416666666666666,0.9473684210526315
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2018,245,0.4857142857142857,0.4299346056319231,0.47577092511013214,0.926530612244898
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2019,247,0.48582995951417,0.4542857142857143,0.49693251533742333,0.659919028340081
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2020,249,0.44176706827309237,0.4688127090301003,0.4691358024691358,0.6506024096385542
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2021,249,0.4819277108433735,0.3877906976744186,0.4583333333333333,0.8674698795180723
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2022,247,0.7773279352226721,0.7848484848484849,0.8557692307692307,0.8421052631578947
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2023,246,0.6829268292682927,0.4155982905982906,0.6829268292682927,1.0
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2024,245,0.7183673469387755,0.5589066134928548,0.7755102040816326,0.8
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2025,243,0.5761316872427984,0.40626319493314567,0.5678391959798995,0.8189300411522634
spread_ktb_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2026,76,0.5263157894736842,0.625,0.5263157894736842,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2018,245,0.7224489795918367,0.6160691584032545,0.7433628318584071,0.9224489795918367
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2019,247,0.6153846153846154,0.6555258467023172,0.6666666666666666,0.8502024291497976
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2020,249,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2021,249,0.8835341365461847,0.45786026200873364,0.8861788617886179,0.9879518072289156
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2022,247,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2023,246,0.8780487804878049,0.2549382716049383,0.8760330578512396,0.983739837398374
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2024,245,0.7714285714285715,0.6779268292682927,0.7824074074074074,0.8816326530612245
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2025,243,0.8600823045267489,0.6400225161835069,0.8600823045267489,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2026,76,1.0,,1.0,0.9868421052631579
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2018,245,0.7183673469387755,0.6167048054919909,0.7312775330396476,0.926530612244898
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2019,247,0.5546558704453441,0.5854723707664884,0.6009389671361502,0.8623481781376519
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2020,249,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2021,249,0.8634538152610441,0.45087336244541487,0.8702928870292888,0.9598393574297188
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2022,247,0.9959514170040485,,1.0,0.9919028340080972
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2023,246,0.8617886178861789,0.4061728395061729,0.8688524590163934,0.991869918699187
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2024,245,0.7551020408163265,0.7895121951219513,0.7935779816513762,0.889795918367347
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2025,243,0.8600823045267489,0.6152547143259218,0.8600823045267489,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2026,76,0.9736842105263158,,0.9864864864864865,0.9736842105263158
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2018,245,0.7836734693877551,0.39206712433257057,0.8246445497630331,0.8612244897959184
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2019,247,0.7489878542510121,0.5722816399286987,0.7611940298507462,0.8137651821862348
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2020,249,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2021,249,0.9196787148594378,0.45218340611353713,0.91701244813278,0.9678714859437751
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2022,247,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2023,246,0.8658536585365854,0.49583333333333335,0.8638297872340426,0.9552845528455285
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2024,245,0.7142857142857143,0.6534146341463415,0.7894736842105263,0.6979591836734694
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2025,243,0.8600823045267489,0.72558401350971,0.8600823045267489,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2026,76,1.0,,1.0,0.9868421052631579
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2018,245,0.7591836734693878,0.23468090516145435,0.66,0.40816326530612246
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2019,247,0.6720647773279352,0.6610516934046347,0.8910891089108911,0.4089068825910931
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2020,249,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2021,249,0.8514056224899599,0.4406113537117904,0.8857142857142857,0.7028112449799196
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2022,247,1.0,,1.0,0.9271255060728745
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2023,246,0.8048780487804879,0.4121913580246914,0.8507462686567164,0.8170731707317073
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2024,245,0.563265306122449,0.6381707317073171,0.8255813953488372,0.3510204081632653
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2025,243,0.8600823045267489,0.5517872220658598,0.8528138528138528,0.9506172839506173
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,et,2026,76,0.9868421052631579,,1.0,0.8552631578947368
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2018,245,0.8408163265306122,0.537630307653191,0.8423236514522822,0.9836734693877551
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2019,247,0.6963562753036437,0.6010695187165774,0.7117903930131004,0.9271255060728745
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2020,249,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2021,249,0.8674698795180723,0.4408296943231441,0.8739837398373984,0.9879518072289156
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2022,247,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2023,246,0.8780487804878049,0.44398148148148153,0.8780487804878049,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2024,245,0.7918367346938775,0.7741463414634147,0.8201754385964912,0.9306122448979591
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2025,243,0.8600823045267489,0.5268786940613566,0.8600823045267489,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2026,76,1.0,,1.0,0.9868421052631579
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2018,245,0.4816326530612245,0.337020086448004,0.4444444444444444,0.7714285714285715
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2019,247,0.6437246963562753,0.3927807486631016,0.638095238095238,0.8502024291497976
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2020,249,0.963855421686747,,0.9710743801652892,0.9718875502008032
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2021,249,0.5140562248995983,0.7458515283842795,0.5166666666666667,0.963855421686747
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2022,247,0.6194331983805668,,0.6244343891402715,0.8947368421052632
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2023,246,0.524390243902439,0.3177469135802469,0.5296803652968036,0.8902439024390244
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2024,245,0.7183673469387755,0.6903658536585365,0.7464788732394366,0.8693877551020408
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2025,243,0.7407407407407407,0.19237264283703912,0.7777777777777778,0.9259259259259259
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2026,76,0.8552631578947368,,0.9354838709677419,0.8157894736842105
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2018,245,0.746938775510204,0.39422832443427414,0.8082191780821918,0.8938775510204081
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2019,247,0.6558704453441295,0.6327094474153298,0.7340425531914894,0.7611336032388664
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2020,249,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2021,249,0.8714859437751004,0.4548034934497817,0.8806584362139918,0.9759036144578314
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2022,247,1.0,,1.0,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2023,246,0.8699186991869918,0.29567901234567906,0.8760330578512396,0.983739837398374
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2024,245,0.7755102040816326,0.7307317073170732,0.8078817733990148,0.8285714285714286
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2025,243,0.8600823045267489,0.543202927103856,0.8600823045267489,1.0
spread_ktb_3_10,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2026,76,1.0,,1.0,0.9868421052631579
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2018,261,0.7011494252873564,0.5916878172588832,0.7098039215686275,0.9770114942528736
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2019,261,0.9578544061302682,0.9477040816326531,0.9721115537848606,0.9616858237547893
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2020,262,0.7404580152671756,0.21406913280776224,0.7374517374517374,0.9885496183206107
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2021,261,0.9080459770114943,0.7672292545710266,0.9080459770114943,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2022,260,0.7038461538461539,0.3655888784754764,0.7049180327868853,0.9384615384615385
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2023,260,0.8461538461538461,0.9140625000000001,0.8791666666666667,0.9230769230769231
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2024,262,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2025,261,0.8467432950191571,0.09366515837104071,0.8467432950191571,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2026,83,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2018,261,0.7049808429118773,0.6146097715736041,0.7167381974248928,0.89272030651341
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2019,261,0.9118773946360154,0.960969387755102,0.9951690821256038,0.7931034482758621
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2020,262,0.7290076335877863,0.25614008489993934,0.7290836653386454,0.9580152671755725
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2021,261,0.9080459770114943,0.854254571026723,0.9115384615384615,0.9961685823754789
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2022,260,0.6730769230769231,0.278272414870353,0.6929824561403509,0.8769230769230769
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.8461538461538461,0.9185267857142856,0.9279279279279279,0.8538461538461538
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2024,262,1.0,,1.0,0.9885496183206107
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.8467432950191571,0.12703619909502262,0.8461538461538461,0.9961685823754789
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2026,83,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2018,261,0.7164750957854407,0.5388642131979696,0.7904761904761904,0.8045977011494253
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2019,261,0.9578544061302682,0.9431122448979591,0.9897959183673469,0.7509578544061303
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2020,262,0.7404580152671756,0.3116282595512431,0.7333333333333333,0.9732824427480916
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2021,261,0.9080459770114943,0.6696554149085795,0.9080459770114943,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2022,260,0.7384615384615385,0.3381755701343331,0.7370517928286853,0.9653846153846154
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2023,260,0.8653846153846154,0.8237847222222222,0.8879668049792531,0.926923076923077
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2024,262,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2025,261,0.8467432950191571,0.17262443438914027,0.8467432950191571,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2026,83,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2018,261,0.7471264367816092,0.5463197969543148,0.7435897435897436,0.7471264367816092
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2019,261,0.8045977011494253,0.9392857142857143,1.0,0.4789272030651341
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2020,262,0.7137404580152672,0.37355973317161917,0.6824644549763034,0.8053435114503816
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2021,261,0.9080459770114943,0.5416666666666666,0.9032258064516129,0.9501915708812261
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2022,260,0.7346153846153847,0.3602780381130897,0.7370689655172413,0.8923076923076924
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2023,260,0.8538461538461538,0.6812996031746031,0.9230769230769231,0.5
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2024,262,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2025,261,0.8467432950191571,0.18834841628959276,0.8373983739837398,0.9425287356321839
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,et,2026,83,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2018,261,0.7432950191570882,0.6031091370558376,0.7617021276595745,0.9003831417624522
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2019,261,0.89272030651341,0.9341836734693878,0.9358974358974359,0.896551724137931
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2020,262,0.7404580152671756,0.3601425106124924,0.7404580152671756,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2021,261,0.9080459770114943,0.6431082981715893,0.9076923076923077,0.9961685823754789
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2022,260,0.7038461538461539,0.3881599500156201,0.7339055793991416,0.8961538461538462
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2023,260,0.8615384615384616,0.8098958333333333,0.8629032258064516,0.9538461538461539
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2024,262,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2025,261,0.8467432950191571,0.14343891402714934,0.8467432950191571,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,gbm,2026,83,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2018,261,0.5670498084291188,0.5510786802030457,0.6019417475728155,0.789272030651341
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2019,261,0.2988505747126437,0.9966836734693878,0.24752475247524752,0.7739463601532567
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2020,262,0.5076335877862596,0.30200121285627646,0.43023255813953487,0.6564885496183206
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2021,261,0.6091954022988506,0.3876582278481012,0.7433628318584071,0.4329501915708812
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2022,260,0.65,0.3605123398937832,0.6416184971098265,0.6653846153846154
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2023,260,0.5,0.910218253968254,0.5785123966942148,0.4653846153846154
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2024,262,0.9961832061068703,,1.0,0.8129770992366412
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2025,261,0.789272030651341,0.2218325791855204,0.797979797979798,0.7586206896551724
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,logreg,2026,83,0.8072289156626506,,0.9423076923076923,0.6265060240963856
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2018,261,0.7049808429118773,0.5466370558375634,0.7456140350877193,0.8735632183908046
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2019,261,0.9578544061302682,0.9688775510204082,0.9953488372093023,0.8237547892720306
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2020,262,0.7404580152671756,0.30268344451182533,0.7374517374517374,0.9885496183206107
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2021,261,0.9080459770114943,0.7364627285513361,0.9080459770114943,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2022,260,0.7230769230769231,0.33099031552639796,0.725,0.9230769230769231
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2023,260,0.85,0.9140625000000001,0.9004329004329005,0.8884615384615384
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2024,262,1.0,,1.0,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2025,261,0.8467432950191571,0.15690045248868778,0.8467432950191571,1.0
us_ig_oas_xl,L20W_F4W_R63d_T0bp_S0.0,persist,ensemble,2026,83,1.0,,1.0,1.0
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2018,261,0.9233716475095786,0.36763485477178426,0.9233716475095786,1.0
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2019,261,0.9042145593869731,0.1574688796680498,0.916,0.9578544061302682
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2020,262,0.8740458015267175,0.5954545454545455,0.888,0.9541984732824428
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2021,261,0.9195402298850575,0.6616182572614109,0.9192307692307692,0.9961685823754789
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2022,260,0.6730769230769231,0.7148492533107917,0.6910569105691057,0.9461538461538461
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2023,260,0.6576923076923077,0.49824999999999997,0.6738197424892703,0.8961538461538462
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2024,262,0.7709923664122137,0.498019801980198,0.8,0.8969465648854962
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2025,261,0.8467432950191571,0.5869268558951964,0.8714859437751004,0.9540229885057471
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,lgbm,2026,82,0.5853658536585366,0.5906862745098039,0.5853658536585366,1.0
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2018,261,0.9195402298850575,0.4429460580912864,0.9227799227799228,0.9923371647509579
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2019,261,0.8160919540229885,0.10809128630705395,0.8448275862068966,0.8888888888888888
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2020,262,0.8969465648854962,0.7157024793388429,0.9217391304347826,0.8778625954198473
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2021,261,0.89272030651341,0.7286307053941908,0.8980392156862745,0.9770114942528736
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2022,260,0.7,0.6961115807269653,0.7166666666666667,0.9230769230769231
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.6307692307692307,0.566375,0.627906976744186,0.8269230769230769
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2024,262,0.7442748091603053,0.4824257425742574,0.7747747747747747,0.8473282442748091
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.8582375478927203,0.6203602620087336,0.9082969432314411,0.8773946360153256
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,xgb,2026,82,0.3902439024390244,0.5049019607843138,0.4225352112676056,0.8658536585365854
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2018,261,0.9233716475095786,0.5740663900414937,0.9233716475095786,1.0
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2019,261,0.89272030651341,0.21970954356846473,0.9111111111111111,0.8620689655172413
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2020,262,0.9198473282442748,0.7502066115702479,0.9403669724770642,0.8320610687022901
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2021,261,0.9233716475095786,0.49730290456431536,0.9224806201550387,0.9885057471264368
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2022,260,0.6846153846153846,0.7550718512256974,0.7256637168141593,0.8692307692307693
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2023,260,0.34615384615384615,0.37187500000000007,0.3142857142857143,0.2692307692307692
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2024,262,0.5763358778625954,0.5430693069306931,0.7258064516129032,0.2366412213740458
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2025,261,0.8773946360153256,0.5772379912663755,0.9166666666666666,0.8735632183908046
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,rf,2026,82,0.5853658536585366,0.38602941176470584,0.5142857142857142,0.8536585365853658
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,et,2018,261,0.9233716475095786,0.3483402489626556,0.9233716475095786,1.0
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,et,2019,261,0.9233716475095786,0.32531120331950203,0.9193548387096774,0.9501915708812261
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,et,2020,262,0.9198473282442748,0.7845041322314049,0.933920704845815,0.8664122137404581
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,et,2021,261,0.9233716475095786,0.42406639004149377,0.9224806201550387,0.9885057471264368
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,et,2022,260,0.6923076923076923,0.7643702451394759,0.7351598173515982,0.8423076923076923
us_spr_10_30,L20W_F4W_R63d_T0bp_S0.0,persist,et,2023,260,0.3576923076923077,0.292,0.1206896551724138,0.2230769230769231
